aircraft_type,name,engine_manufacturer,engine_model
E120,EMB-120RT,Pratt & Whitney Canada,PW118;PW118A;PW118B
E120,EMB-120RT/F,Pratt & Whitney Canada,PW118;PW118A;PW118B
E121,EMB-121A1 Xingu,Pratt & Whitney Canada,PT6A-135
E121,EMB-121AA Xingu,Pratt & Whitney Canada,PT6A-135
E121,EMB-121AN Xingu,Pratt & Whitney Canada,PT6A-135
E35L,EMB-135BJ Legacy 600,Rolls Royce,AE 3007A1E
E35L,EMB-135BJ Legacy 650,Rolls Royce,AE 3007A2
TUCA,EMB-312F Tucano,Pratt & Whitney Canada,PT6A-25C
E314,EMB-314B Super Tucano,Pratt & Whitney Canada,PT6A-65C
E50P,EMB-500 Phenom 100,Pratt & Whitney Canada,PW617F-E
E50P,EMB-500 Phenom 100EV,Pratt & Whitney Canada,PW617F1-E
E50P,EMB-500 Phenom T1,Pratt & Whitney Canada,PW61F
E55P,EMB-505 Phenom 300,Pratt & Whitney Canada,PW535E1
E545,EMB-545 Legacy 450,Honeywell,HTF7500E
E550,EMB-550 Legacy 500,Honeywell,HTF7500E
E550,EMB-550 Legacy 500 IU-50,Honeywell,HTF7500E
E550,EMB-550 Praetor 600,Honeywell,HTF7500E
P3,EP-3E Aries,Allison,T56-A-14
U2,ER-2,General Electric,F118-101
E135,ERJ-135,General Electric,F118-101
E135,ERJ-135ER,Rolls Royce,AE 3007A
E135,ERJ-135KL,Rolls Royce,AE 3007A
E135,ERJ-135LR,Rolls Royce,AE 3007-A1
E135,ERJ-140,Rolls Royce,AE 3007-A1
E145,ERJ-145,Rolls Royce,AE 3007-A1E
E145,ERJ-145AEW&C,Rolls Royce,AE1 3007
E145,ERJ-145EP,Rolls Royce,AE1 3007
E145,ERJ-145ER,Rolls Royce,AE 3007A
E145,ERJ-145EU,Rolls Royce,AE 3007A
E145,ERJ-145LI,Rolls Royce,AE 3007A
E145,ERJ-145LR,Rolls Royce,AE 3007A1
E145,ERJ-145LU,Rolls Royce,AE 3007A1
E145,ERJ-145MP,Rolls Royce,AE 3007A1
E145,ERJ-145MR,Rolls Royce,AE 3007A1
E145,ERJ-145RS,Rolls Royce,AE 3007A1
E145,ERJ-145SM,Rolls Royce,AE 3007A1
E45X,ERJ-145XR,Rolls Royce,AE 3007A1
BE18,Expeditor 3N,Pratt & Whitney,R-985-AN-1
BE18,Expeditor 3NM,Pratt & Whitney,R-985-AN-1
BE18,Expeditor 3T,Pratt & Whitney,R-985-AN-1
BE18,Expeditor 3TM,Pratt & Whitney,R-985-AN-1
BE18,Expeditor II,Pratt & Whitney,R-985-AN-1
F104,F-104B Starfighter,General Electric,J79-GE-19
F104,F-104S-ASA-M Starfighter,General Electric,J79-GE-19
F15,F-15B Eagle,Pratt & Whitney,F100
F15,F-15C Eagle,Pratt & Whitney,F100
F15,F-15D Eagle,Pratt & Whitney,F100-PW-220
F15,F-15E-51-MC Strike Eagle,Pratt & Whitney,F100-PW-220
F16,F-16AM Fighting Falcon,Pratt & Whitney,F100-PW-200
F16,F-16BM Fighting Falcon,Pratt & Whitney,F100-PW-200
F16,F-16C Fighting Falcon,Pratt & Whitney,F100-PW-220E
F16,F-16CJ Fighting Falcon,Pratt & Whitney,F100-PW-229
F16,F-16CM Fighting Falcon,Pratt & Whitney,F100-PW-229
F16,F-16D Fighting Falcon,Pratt & Whitney,F100-PW-229
F16,F-16DG Fighting Falcon,Pratt & Whitney,F100-PW-229
F16,F-16DJ Fighting Falcon,Pratt & Whitney,F100-PW-229
ERCO,F-1A Aircoupe,Continental,C90-12F
VF35,F-35B Lightning II,General Electric,J85
F5,F-5A Freedom Fighter,General Electric,J85
F5,F-5B Freedom Fighter,General Electric,J85
F5,F-5E Tiger II,General Electric,J85
F5,F-5F Tiger II,General Electric,J85
F18S,F/A-18E Super Hornet,General Electric,F414
F18S,F/A-18F Super Hornet,General Electric,F414
C150,F150F,Continental,O-200-A
C150,F150G,Continental,O-200-A
C150,F150H,Continental,O-200-A
C150,F150J,Continental,O-200-A
C150,F150K,Continental,O-200-A
C150,F150L,Continental,O-200-A
C150,F150M,Continental,O-200-A
C150,F150XL,Continental,O-200-A
C152,F152,Continental,O-200-A
C172,F172 Skyhawk,Continental,O-300
C172,F172D Skyhawk,Continental,GO-300E
C172,F172E Skyhawk,Continental,GO-300E
C172,F172F Skyhawk,Continental,GO-300E
C172,F172G Skyhawk,Continental,GO-300E
C172,F172H Skyhawk,Continental,O-300
C172,F172K Skyhawk,Lycoming,O-320-E2D
C172,F172L Skyhawk,Lycoming,O-320-E2D
C172,F172M Skyhawk,Lycoming,O-320-E2D
C172,F172N Skyhawk,Lycoming,O-320-E2D
C172,F172N Skyhawk II,Lycoming,O-320-H2AD
C172,F172P Skyhawk,Lycoming,O-320-D2J
C77R,F177 Cardinal RG,Lycoming,IO-360-A1B6D
C182,F182P Skylane,Continental,O-470-R
C182,F182Q Skylane,Continental,O-470
BE33,F33 Bonanza,Continental,IO-550-B
C337,F337G Super Skymaster,Continental,IO-360-G
BE33,F33A Bonanza,Continental,IO-550-B
BE33,F33C Bonanza,Continental,IO-550-B
BE35,F35 Bonanza,Continental,IO-550B
F3F,F3F-2,Wright,R-1820-22 Cyclone
F406,F406 Caravan II,Pratt & Whitney Canada,PT6A-112
WCAT,F4F-3 Wildcat,Pratt & Whitney,R-1830-76
BE50,F50 Twin Bonanza,Lycoming,GSO-480-B1B6
HCAT,F6F Hellcat,Pratt & Whitney,R-2800-10W
HCAT,F6F-3 Hellcat,Pratt & Whitney,R-2800-10
HCAT,F6F-5 Hellcat,Pratt & Whitney,R-2800-10W
TCAT,F7F-3 Tigercat,Pratt & Whitney,R-2800-34W
TCAT,F7F-3N Tigercat,Pratt & Whitney,R-2800-34W
BCAT,F8F-1 Bearcat,Pratt & Whitney,R-2800-34W
BCAT,F8F-1B Bearcat,Pratt & Whitney,R-2800-34W
BCAT,F8F-1D Bearcat,Pratt & Whitney,R-2800-34W
BCAT,F8F-2 Bearcat,Pratt & Whitney,R-2800-34W
BCAT,F8F-2P Bearcat,Pratt & Whitney,R-2800-34W
BE9T,F90 King Air,Pratt & Whitney,PT6A-135A
BE9T,F90-1 King Air,Pratt & Whitney,PT6A-135A
C150,FA150K Aerobat,Continental,O-200
C150,FA150L Aerobat,Continental,O-200
C152,FA152,Lycoming,O-235
C152,FA152 Aerobat,Lycoming,O-235
WCAT,FM-2 Wildcat,Pratt & Whitney,R-1830
P337,FP337G Pressurized Skymaster,Continental,IO-360-C
C172,FR172E Reims Rocket,Continental,IO-360DB
C172,FR172F Reims Rocket,Continental,IO-360DB
C172,FR172G Reims Rocket,Continental,O-300
C172,FR172H Reims Rocket,Continental,O-300
C172,FR172J Reims Rocket,Continental,O-301
C172,FR172K Hawk XP,Continental,IO-360K;IO-360KB
C172,FR172K Reims Hawk XP,Continental,IO-360-KB
C82R,FR182 Skylane RG,Lycoming,O-540-J3C5D
C150,FRA150L Aerobat,Rolls Royce;Continental,O-240-A
C150,FRA150M Aerobat,Continental,O-200-A
P337,FT337GP Pressurised Skymaster,Continental,TSIO-360-C
P337,FT337GP Pressurized Skymaster,Continental,TSIO-360-C
C337,FTB337G Turbo Super Skymaster,Continental,IO-360-G
F2TH,Falcon 2000,Pratt & Whitney Canada,PW308C
F2TH,Falcon 2000EX,Pratt & Whitney Canada,PW308C
F2TH,Falcon 2000EX EASy,Pratt & Whitney Canada,PW308C
F2TH,Falcon 2000LX,Pratt & Whitney Canada,PW308C
F2TH,Falcon 2000LX S,Pratt & Whitney Canada,PW308C
FA5X,Falcon 5X,Safran,Silvercrest
FA7X,Falcon 7X,Pratt & Whitney Canada,PW307A
FA8X,Falcon 8X,Pratt & Whitney,PW307D
F156,Fi 156A-1 Storch,Daimler Benz,DB 601B
F156,Fi 156C-2 Storch,Argus,AS10
F156,Fi 156C-3 Storch,Argus,AS10
F156,Fi 156C-7 Storch,Argus,AS10
F156,Fi 156D-2 Storch,Argus,AS10
U16,G-111 Albatross,Wright ,R-1820-98C9HE3
GLF2,G-1159 Gulfstream II,Rolls Royce,Spey RB.168 Mk 511-8
GLF2,G-1159 Gulfstream II SP,Rolls Royce,Spey RB.168 Mk 511-8
GLF2,G-1159 Gulfstream II TT,Rolls Royce,Spey RB.168 Mk 511-8
GLF2,G-1159 Gulfstream IIB,Rolls Royce,Spey RB.168 Mk 511-8
GLF2,G-1159B Gulfstream IIB,Rolls Royce,Spey RB.168 Mk 511-8
G159,G-159 Gulfstream I,Rolls Royce,RB.53 Dart
G164,G-164 Ag-Cat,Pratt & Whitney,R-1340
G164,G-164A Super Ag-Cat,Pratt & Whitney,R-985 
G164,G-164B Ag-Cat,Pratt & Whitney,R-985 
G21,G-21 Goose,Pratt & Whitney,R-985 Wasp Junior
G21,G-21A Goose,Pratt & Whitney,R-985 Wasp Junior
G21,G-21G Goose,Pratt & Whitney Canada,PT6 
G44,G-44 Widgeon,Ranger,L-440
G44,G-44A Widgeon,Ranger,L-441
G73,G-73 Mallard,Pratt & Whitney;Pratt & Whitney Canada,R-1340 ;PT6A-34
G73T,G-73AT Turbo Mallard,Pratt & Whitney;Pratt & Whitney Canada,R-1340 ;PT6A-35
G73T,G-73T Turbo Mallard,Pratt & Whitney;Pratt & Whitney Canada,R-1340 ;PT6A-36
BE18,G18S Twin Beech,Pratt & Whitney,R-985-AN-14B
BE35,G35 Bonanza,Continental,E-185-1
BT36,G36 Bonanza,Continental,IO-520-BB
BE50,G50 Twin Bonanza,Lycoming,IGSO-480-A1A6
BE58,G58 Baron,Continental,IO-520;IO-550
GA7,GA-7 Cougar,Lycoming,O-320-D1D
GL5T,Global 5000,Grumman,BR710A2-20
GLEX,Global 6000,Grumman,BR710A2-20
GL7T,Global 7500,General Electric,Passport
GLEX,Global Express,Grumman;General Electric,BR710A2-20;Passport
GLEX,Global Express XRS,Grumman,BR710A2-20
BU81,Gomhouria Mk.6,Continental,O-300
B412,Griffin HAR2,Pratt & Whitney Canada,PT6T-3D
B412,Griffin HT1,Pratt & Whitney Canada,PT6T-3D
B47G,H-13 Sioux,Lycoming,TVO-435-A1A
B47G,H-13G Sioux,Lycoming,TVO-435-A1A
B47G,H-13H Sioux,Lycoming,TVO-435-A1A
S55P,H-19B Chickasaw,Pratt & Whitney ,R-1350-57
S55P,H-19C Chickasaw,Pratt & Whitney,R-1340-57
S55P,H-19D Chickasaw,Pratt & Whitney Canada,R-1340-57
S58P,H-34D,Wright,R-1820-84
S58T,H-34ET,Wright,R-1820-84
S58P,H-34G,Wright,R-1820-84
EC20,H120,Safran,Turbomeca Arrius 2F
AS50,H125,Safran,Turbomeca Arriel 2D
EC30,H130,Safran,Turbomeca Arriel 2D
EC35,H135,Safran;Pratt & Whitney,Arrius 2B2;PW206B3
EC35,H135 P2+,Safran;Pratt & Whitney,Arrius 2B2;PW206B
EC45,H145,Safran,Arriel 2E
EC45,H145M,Safran,Arriel 2E
EC55,H155,Safran,2C2
EC75,H175,Pratt & Whitney,PT6C-67E
BE18,H18 Twin Beech,Pratt & Whitney,R-985-AN-1
AS32,H215,Safran,Makila 1A1
EC25,H225,Safran,Makila 2A1
BE35,H35 Bonanza,Continental,E-185-1
BE50,H50 Twin Bonanza,Lycoming,GO-435-C2
ME09,HA-1112-M1L Buchon,Rolls-Royce Merlin,500-45
A748,HAL.748 203,Rolls Royce,Mk 531
A748,HAL.748 218,Rolls Royce,Mk 531
A748,HAL.748 219,Rolls Royce,Mk 531
A748,HAL.748 220,Rolls Royce,Mk 531
A748,HAL.748 224,Rolls Royce,Mk 531
A748,HAL.748 247,Rolls Royce,Mk 531
A748,HAL.748 2M LFD,Rolls Royce,Mk 531
C130,HC-130H Hercules,Allison,T56-A-15
C30J,HC-130J Combat King II,Rolls Royce,AE2001D3
C130,HC-130N Combat King,Allison,T56-A-15
C130,HC-130P Combat King,Allison,T56-A-15
CN35,HC-144A Ocean Sentry,General Electric,CT7 turboprop
CN35,HC-144B Minotaur,General Electric,CT7 turboprop
EH10,HH-101A Caesar,Rolls Royce,RTM32201
A139,HH-139A,Pratt & Whitney Canada,PT6C-67C
UH1,HH-1H Iroquois,Lycoming,T53-L-11
UH1,HH-1K Iroquois,Lycoming,T53-L-11
B212,HH-1N Twin Huey,Pratt & Whitney Canada,T400-CP-400
S61,HH-3A Sea King,General Electric,T58-GE-10
H46,HH-46E Sea Knight,General Electric,T58-GE-16
S62,HH-52A Seaguard,General Electric,T58-GE-8
H60,HH-60L Black Hawk,General Electric,T700-GE-710C
S52,HO5S-1,Franklin,6V6-245-B16F
H25B,HS 125-700A,Rolls Royce,Viper 601-22
H25B,HS 125-700B,Rolls Royce,Viper 601-22
A748,HS.748 2A,Rolls Royce,Dart RDa 7 Mk 532;Dart RDa 7 Mk 534
A748,HS.748 2A/242,Rolls Royce,Dart RDa 7 Mk 532;Dart RDa 7 Mk 534
A748,HS.748 2A/258,Rolls Royce,Dart RDa 7 Mk 532;Dart RDa 7 Mk 534
A748,HS.748 2A/266,Rolls Royce,Dart RDa 7 Mk 532;Dart RDa 7 Mk 534
A748,HS.748 2A/347,Rolls Royce,Dart RDa 7 Mk 532;Dart RDa 7 Mk 534
A748,HS.748 2B/FAA,Rolls Royce,Dart RDa 7 Mk 536
U16,HU-16 Albatross,Wright,R-1820-76A
U16,HU-16A Albatross,47,R-1820-76A
U16,HU-16B Albatross,Wright,R-1820-76A
U16,HU-16C Albatross,Wright,R-1820-76A
U16,HU-16E Albatross,Wright,R-1820-76A
HAWK,Hawk 120D,Rolls Royce,Turbomeca Adour Mk.951
HAWK,Hawk 165,Rolls Royce,Turbomeca Adour Mk.951
HAWK,Hawk 166,Rolls Royce,Turbomeca Adour Mk.951
HAWK,Hawk 67,Rolls Royce,Turbomeca Adour Mk.951
HAWK,Hawk T1,Rolls Royce,Turbomeca Adour Mk.951
HAWK,Hawk T1A,Rolls Royce,Turbomeca Adour Mk.951
HAWK,Hawk T1W,Rolls Royce,Turbomeca Adour Mk.951
HAWK,Hawk T2,Rolls Royce,Adour 951
H25C,Hawker 1000,Pratt & Whitney,PWA-305B
BE40,Hawker 400XP,Rolls Royce,FJ44-4A-32
H25B,Hawker 750,Honeywell,TFE-731-5BR
H25B,Hawker 800,Honeywell,TFE-732-5BR
H25B,Hawker 800XP,Honeywell,TFE-731-5BR
H25B,Hawker 850XP,Honeywell,TFE-731-5BR
H25B,Hawker 900XP,Honeywell,TFE-731-50R
H25B,Hawker IU-93A,Honeywell,TFE731-5BR-1H
H269,Hkp.5B,Lycoming,HIO-360
S52,Hummingbird 260L,Lycoming,IVO-435
ST75,IB75A,Continental,R-670-5
H47,ICH-47F Chinook,Lycoming,T55-GA-714A
J2,J-2 Cub,Continental,A-40-3
J3,J-3 Cub,Continental,A-40
J3,J-3C Cub,Continental,A-65-8
J3,J-3C-100 Cub,Continental,A-65-8
J3,J-3C-100-D1 Cub,Continental,A-65-8
J3,J-3C-50 Cub,Continental,A-50-1
J3,J-3C-50S Cub,Continental,A-50-1
J3,J-3C-65 Cub,Continental,A-65-1
J3,J-3C-65D Cub,Continental,A-65-8
J3,J-3C-65S Cub,Continental,A-65-1
J3,J-3C-75 Cub,Continental,A-65-8
J3,J-3C-75S Cub,Continental,A-65-8
J3,J-3C-85 Cub,Continental,A-65-8
J3,J-3C-90 Cub,Continental,A-65-8
J3,J-3F-50 Cub,Franklin,4AC-150
J3,J-3F-60 Cub,Franklin,4AC-150
J3,J-3F-65 Cub,Franklin,4AC-176-B2
J3,J-3L Cub,Lycoming,O-145-A1
J3,J-3L-65 Cub,Lycoming,O-145-B1
J3,J-3L-65S Cub,Lycoming,O-145-B1
J3,J-3P Cub,Lenape,LM-3-50
J4,J-4 Cub Coupe,Continental,A50-1
J4,J-4A Cub Coupe,Continental,A65-1
J4,J-4A-S Cub Coupe,Lycoming,O-145-B1
J4,J-4B Cub Coupe,Franklin,4AC-171
J4,J-4E Cub Coupe,Continental,A75-9
J4,J-4F Cub Coupe,Lycoming,O-145-A1
J5,J-5A Cub Cruiser,Continental,A-75-9
J5,J-5A-80 Cub Cruiser,Continental,A-80-8
J5,J-5B Cub Cruiser,Lycoming,O-145-B
J5,J-5C Cub Cruiser,Lycoming,O-235-B
C182,J182T Turbo Skylane,Continental,TD-300
BE35,J35 Bonanza,Continental,IO-470-C
G44,J4F-1,Ranger,L-440-5
G44,J4F-2,Ranger,L-440-6
BE20,JC-12D Huron,Pratt & Whitney Canada,PT6A-42
UH1,JUH-1H Iroquois,Lycoming,T53-L-13
UH1,JUH-1V Iroquois,Lycoming,T53-L-13
H60,JUH-60A Rascal,General Electric,T700-GE-710C/D
JPRO,Jet Provost T1,Armstrong Siddley,Viper Mk.102
JPRO,Jet Provost T3,Armstrong Siddley,Viper Mk.102
JPRO,Jet Provost T3A,Armstrong Siddley,Viper Mk.102
JPRO,Jet Provost T4,Viper ,202
JPRO,Jet Provost T5,Viper ,202
JPRO,Jet Provost T52,Viper ,202
JPRO,Jet Provost T5A,Viper ,202
BE35,K35 Bonanza,Continental,IO-470-C
DC10,KC-10A Extender,General Electric,CF6-50C2
C130,KC-130B Hercules,Rolls Royce,AE2100
C130,KC-130H Hercules,Allison,T-56
C30J,KC-130J Tanker,Rolls Royce,AE2100
C130,KC-130M Hercules,Allison,T-56
C130,KC-130T Hercules,Allison,T-56
K35R,KC-135R Stratotanker,CFM International ,F-108-CF-100
K35R,KC-135T Stratotanker,CFM International ,56
KC39,KC-390,IAE,V2500
B762,KC-767A,General Electric,CF6-80C2
B762,KC-767J,General Electric,CF6-80C2
C97,KC-97G Stratotanker,Pratt & Whitney ; General Electric,R-4360-59;J47-GE-23
C97,KC-97L Stratotanker,Pratt & Whitney ; General Electric,R-4360-59;J47-GE-23
C130,KCC-130H Hercules,Allison,T-56
DC10,KDC-10,General Electric,CF6-50C2
H46,KV-107-II-2,General Electric,CT58-140-1
C130,L-100 Hercules,Allison,501-DD22s
C130,L-100-30 Hercules,Allison,501-DD22s
L101,L-1011 Tristar,Rolls Royce,RB221
CONI,L-1049F-55 Super Constellation,Wright,R-3350 972-TC-18DA-1
CONI,L-1049H-82 Super Constellation,Wright,R-3350 988-TC-18EA-3
L10,L-10A Electra,Pratt & Whitney,R-985
L10,L-10E Electra,Pratt & Whitney,R1340
L12,L-12A Electra Junior,Pratt & Whitney,R-985
L29A,L-1329 Jetstar,Pratt & Whitney,JT12-6
L29B,L-1329 Jetstar 731,Garrett; Pratt & Whitney,TFE731;JT12
L29B,L-1329 Jetstar II,Garrett; Pratt & Whitney,TFE731;JT13
L39,L-139 Albatros 2000,Garret,TFE731-4-1T
L159,L-159 Alca,Honeywell,ITEC F124-GA-100
L159,L-159A Alca,Honeywell,ITEC F124-GA-100
L159,L-159E Alca,Honeywell,ITEC F124-GA-100
L159,L-159T1 Alca,Honeywell,ITEC F124-GA-101
L18,L-18-50 Lodestar,Wright,G-1820-G202A
L18,L-18-56 Lodestar,Wright,G-1820-G205A
L188,L-188A Electra,Allison,501-D13
L188,L-188C Electra,Allison,501-D13
PA18,L-18C Super Cub,Continental,C90-8F
O1,L-19/O-1 Bird Dog,Continental,O-470-11
O1,L-19A/O-1A Bird Dog,Continental,O-470-11
O1,L-19E/O-1E Bird Dog,Continental,O-470-11
PA18,L-21 Super Cub,Continental,C-90-12F
PA18,L-21A Super Cub,Lycoming,0-290-II
PA18,L-21B Super Cub,Lycoming,0-290-D2
PA18,L-21C Super Cub,Lycoming,0-290
L29,L-29 Delfin,Motorlet,M-701
L29,L-29C Delfin,Motorlet,M-701
L29,L-29RS Delfin,Motorlet,M-701
L29,L-29S Delfin,Motorlet,M-701
L39,L-39 Albatros,Garrett,TFE731
L39,L-39C Albatros,Ivchenko,Al-25TL
L39,L-39CT Albatros,Ivchenko,Al-25TL
L59,L-39MS Super Albatros,Lotarev,DV-2
L39,L-39V Albatros,Ivchenko,AI-25TL
L39,L-39ZA Albatros,Ivchenko,AI-25TL
L39,L-39ZO Albatros,Ivchenko,AI-25TL
J3,L-4 Grasshopper,Continental,O-170-3
J3,L-4A Grasshopper,Continental,O-170-3
J3,L-4B Grasshopper,Continental,O-170-3
J3,L-4H Grasshopper,Continental,O-170-3
J3,L-4J Grasshopper,Continental,O-170-3
L60,L-60 Brigadyr,Praga Doris,M 208-B
L60,L-60S Brigadyr,Ivchenko,AI-14R
L60,L-60SF Brigadyr,Ivchenko,M-462RF
C195,LC-126B,Jacobs,R-755
C195,LC-126C,Jacobs,R-755
C130,LC-130H Skibird,Allison,T56-A-15
COL3,LC40-550FG Columbia 300,Continental,IO-550-C
COL4,LC41-550FG Columbia 400,Continental,IO-550-C
COL3,LC42-550FG Columbia 350,Continental,IO-550-N
C30J,LM-100J FireHerc,Allison,501-D22A
E35L,Legacy 650E,Rolls Royce,AE-3007-A2
MG15,Lim-2,Lis-5,centrifugal-50
MG15,Lim-2M,Lis-5,centrifugal-50
MG17,Lim-5,Klimov,Lis-5
MG17,Lim-6,Klimov,Lis-5
MG17,Lim-6R,Klimov,Lis-5
MG17,Lim-6bis,Klimov,Lis-5
E190,Lineage 1000,General Electric,CF34-10E
PA34,M-20 Mewa,PZL-F,6A-350C1L
M10,M10 Cadet,Continental,C-90-16F
M20P,M20 Mark 20,Lycoming,O-320
M20P,M20A,Lycoming,O-360
M20P,M20A Mark 20,Continental,TSIO-550-G
M20P,M20B Mark 21,Lycoming,O-360
M20P,M20C,Lycoming,O-360
M20P,M20C Mark 21,Lycoming,O-360
M20P,M20C Ranger,Lycoming,O-360
M20P,M20D Master,Lycoming,O-360
M20P,M20E,Lycoming,O-360
M20P,M20E Chaparral,Lycoming,IO-360
M20P,M20E Chaparral 201,Lycoming,IO-360
M20P,M20E Super 21,Lycoming,IO-360
M20P,M20F,Lycoming,O-360-A1D
M20P,M20F Aerostar 220,Lycoming,O-360-A1D
M20P,M20F Executive,Lycoming,O-360-A1D
M20P,M20F Executive 21,Lycoming,IO-360
M20P,M20G Statesman,Lycoming,O-360
M20P,M20J,Lycoming,O-360-A1D
M20P,M20J 201,Lycoming,IO-260
M20P,M20J 201LM,Lycoming,O-360-A1D
M20P,M20J 205,Lycoming,IO-360
M20P,M20J MSE,Lycoming,IO-360
M20T,M20K,Continental,TSIO-360-GB;TSIO-360-LB
M20T,M20K 201,Continental,TSIO-360-GB;TSIO-360-LB
M20T,M20K 231,Continental,TSIO-360-GB
M20T,M20K 252TSE,Continental,TSIO-360-MB
M20P,M20L PFM,Porsche ,PFM-3200
M20T,M20M TLS,Lycoming,TIO-540
M20P,M20R Ovation,Continental,IO-550-G
M20P,M20S Eagle,Continental,IO-550-G
M20T,M20TN Acclaim,Continental,TSIO-550-G
M22,M22,Lycoming,TIO-541-A1A
C337,M337B Super Skymaster,Continental,IO-360-C
BE35,M35 Bonanza,Continental,IO-550-B
M308,MB-308,Continental,C85
M326,MB-326E,Bristol Siddeley,Viper 20
M326,MB-326M,Bristol Siddeley,Viper 20
M339,MB-339CB,Rolls Royce,Viper Mk.632
M339,MB-339CD,Rolls Royce,Viper Mk.632
M339,MB-339CM,Rolls Royce,Viper Mk.632
C130,MC-130H Combat Talon II,Allison ,T56-A-15
C30J,MC-130J Commando II,Allison ,T56-A-15
C130,MC-130P Combat Shadow,Allison ,T56-A-15
C130,MC-130W Combat Spear,Allison ,T56-A-15
H500,MD 500C,Allison ,250-C30
H500,MD 500D,Allison ,250-C20B
H500,MD 500E,Allison ,250-C20B
H500,MD 500M Defender,Allison ,250-C20B
MD52,MD 500N,Rolls Royce,250-C20R/2
MD52,MD 520N,Allison ,250-C30
H500,MD 530F,Allison ,250-C30
MD60,MD 600N,Allison ,250-C47
EXPL,MD 900 Explorer,Pratt & Whitney,PW206E
EXPL,MD 902 Explorer,Pratt & Whitney Canada,PW206E
DC10,MD-10-10F,General Electric,GE-CF6-6D
DC10,MD-10-30F,General Electric,GE-CF6-6D
MD11,MD-11,Pratt & Whitney;General Electric,PW440;CF6-80C2D1F
MD11,MD-11F,Pratt & Whitney;General Electric,PW440;CF6-80C2D1F
MD81,MD-81,Pratt & Whitney,JT8D-209
MD82,MD-82,Pratt & Whitney,JT8D-209
MD82,MD-82SF,Pratt & Whitney,JT8D-209
MD83,MD-83,Pratt & Whitney,JT8D-209
MD83,MD-83SF,Pratt & Whitney,JT8D-209
MD87,MD-87,Pratt & Whitney,JT8D-209
MD88,MD-88,Pratt & Whitney,JT8D-209
MD90,MD-90-30,International Aero Engines,V2525-D5
H47,MH-47G Chinook,Lycoming,T55-GA-714A
H60,MH-60A Velcro Hawk,General Electric,T700-GE-700
H60,MH-60R Seahawk,General Electric,T700-GE-401C
H60,MH-60S Knighthawk,General Electric,T700-GE-401C
H60,MH-60T Jayhawk,General Electric,T700-GE-401C
MS31,MS 317,Salmson,9Nc
F156,MS 505 Criquet,Salmson,9Nc
MS23,MS.230,Salmson,9AB
MS31,MS.315,Salmson,9Nc
MS31,MS.317,Salmson,9Nc
F156,MS.500 Criquet,Argus,As 10V-8
F156,MS.502 Criquet,Argus,As 10V-8
F156,MS.505 Criquet,Argus,As 10V-8
F156,MS.506L Criquet,Argus,As 10V-8
MS73,MS.733 Alcyon,Potez,6D.30
MS76,MS.760 Paris,Turbomeca Marbore,II
MS76,MS.760B Paris II,Turbomeca Marbore,II
RALL,MS.880A Rallye,Lycoming,O-360-A3A
RALL,MS.880B Rallye 100S Sport,Lycoming,O-360-A3A
RALL,MS.880B Rallye 100ST,Lycoming,O-360-A3A
RALL,MS.880B Rallye 100T,Lycoming,O-360-A3A
RALL,MS.880B Rallye 110ST Galopin,Lycoming,O-360A-A3A
RALL,MS.880B Rallye 150ST,Lycoming,O-360-A3A
RALL,MS.880B Rallye 150SV Garnement,Lycoming,O-360-A3A
RALL,MS.880B Rallye 180T Galérien,Lycoming,O-360-A3A
RALL,MS.880B Rallye 180TS Galérien,Lycoming,O-360-A3A
RALL,MS.880B Rallye Club,Lycoming,O-360-A3A
RALL,MS.880B-D Rallye 100ST,Lycoming,O-360-A3A
RALL,MS.880B-D Rallye 180T Galérien,Lycoming,O-360-A3A
RALL,MS.881 Rallye 105,Lycoming,O-360-A3A
RALL,MS.882 Super Rallye,Lycoming,O-360-A3A
RALL,MS.883 Rallye 115,Lycoming,O-360-A3A
RALL,MS.885 Super Rallye,Lycoming,O-360-A3A
RALL,MS.886 Rallye 160,Lycoming,O-360-A3A
RALL,MS.887 Rallye 125,Lycoming,O-360-A3A
RALL,MS.890B Rallye Commodore 145,Lycoming,O-360-A3A
RALL,MS.892A Rallye Commodore 150,Lycoming,O-360-A3A
RALL,MS.892E Rallye 150GT,Continental,O4-200-A
RALL,MS.892E Rallye 150ST,Continental,O4-200-A
RALL,MS.892E Rallye 150T,Continental,O4-200-A
RALL,MS.892E-D Rallye 150ST,Continental,O4-200-A
RALL,MS.892E-D Rallye 150T,Continental,O4-200-A
RALL,MS.893A Rallye Commodore 180,Lycoming,O-360
RALL,MS.893E Rallye 180GT Gaillard,Lycoming,O-360
RALL,MS.894A Rallye 220 Minerva,Franklin,6A-350
RALL,MS.894E Rallye 220G Minerva,Franklin,6A-350
RALL,MS.894E Rallye 220GT Minerva,Franklin,6A-350
V22,MV-22B Osprey,Rolls Royce,T406-AD-400
ME62,Me 262 B-1A Schwalbe,Junkers,Juno 004B-1
ME62,Me 262 B-1C Schwalbe,Junkers,Juno 004B-1
MG15,MiG-15,Klimov,VK-1
MG15,MiG-15UTI,Klimov,VK-1
MG17,MiG-17,Klimov,VK-1F
MG17,MiG-17T,Klimov,VK-1F
MG21,MiG-21,Tumansky,R-25-300
MG21,MiG-21F,Tumansky,R-25-300
MG21,MiG-21F-13,Tumansky,R-25-300
MG21,MiG-21MF-75,Tumansky,R-25-300
