slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
idri-loc-k4-kdri,IDRI,LOC 36,LOC,TERMINAL,111100,,,,,,359.421,,18,30.83943,-93.33782,0,K4,KDRI,36,US
idtn-loc-k4-kdtn,IDTN,LOC 14,LOC,TERMINAL,111700,,,,,,137.946,,18,32.53711,-93.74058,0,K4,KDTN,14,US
iduc-loc-k4-kduc,IDUC,LOC 35,LOC,TERMINAL,111500,,,,,,359.306,,18,34.48377,-97.96005,0,K4,KDUC,35,US
idxr-loc-k6-kdxr,IDXR,LOC 08,LOC,TERMINAL,111550,,,,,,72.551,,18,41.37039,-73.48134,0,K6,KDXR,08,US
idzh-loc-k6-kcjr,IDZH,LOC 04,LOC,TERMINAL,109950,,,,,,28.145,,18,38.53262,-77.85474,0,K6,KCJR,04,US
ieif-loc-k6-kpsf,IEIF,LOC 26,LOC,TERMINAL,108300,,,,,,244.195,,18,42.42343,-73.30343,0,K6,KPSF,26,US
ieki-loc-k4-kcrp,IEKI,LOC 31,LOC,TERMINAL,110300,,,,,,315.966,,18,27.78096,-97.51772,0,K4,KCRP,31,US
iemb-loc-k4-kabi,IEMB,LOC 17R,LOC,TERMINAL,109750,,,,,,179.763,,18,32.40549,-99.68481,0,K4,KABI,17R,US
iemv-loc-k6-kemv,IEMV,LOC 34,LOC,TERMINAL,108750,,,,,,325.512,,18,36.69323,-77.48821,0,K6,KEMV,34,US
ier-loc-cy-cyhm,IER,LOC 30,LOC,TERMINAL,110900,,,,,,287.284,,18,43.18147,-79.95695,0,CY,CYHM,30,CA
ierv-loc-k4-kerv,IERV,LOC 30,LOC,TERMINAL,109100,,,,,,310.693,,18,29.97908,-99.09267,0,K4,KERV,30,US
